timestamp,market_id,asset_id,bid_price,bid_size,ask_price,ask_size,depth_level
2024-01-01 00:00:00,PANCAKE,ETH_USDT,26636.1,416.09181315591786,26640.1,838.2136284574611,4
2024-01-01 00:00:00,PANCAKE,ETH_USDT,19175.19,352.2820860447152,19180.19,196.89206510047012,5
2024-01-01 00:00:00,BINANCE,BNB_USDT,20435.38,590.016457660516,20436.38,482.18778512034555,1
2024-01-01 00:00:00,BINANCE,BNB_USDT,13929.08,705.271381359235,13931.08,953.5621504753137,2
2024-01-01 00:00:00,BINANCE,BNB_USDT,41052.81,394.8846112743823,41055.81,501.4674911859805,3
2024-01-01 00:00:00,BINANCE,BNB_USDT,41381.62,61.72731607041454,41385.62,88.36691039896375,4
2024-01-01 00:00:00,BINANCE,BNB_USDT,18937.18,763.6304320674428,18942.18,904.251456523594,5
2024-01-01 00:00:00,PANCAKE,BNB_USDT,6692.37,829.7396985699158,6693.37,476.2142816209544,1
2024-01-01 00:00:00,PANCAKE,BNB_USDT,49274.53,593.4544735315213,49276.53,56.75691337981618,2
2024-01-01 00:00:00,PANCAKE,BNB_USDT,37137.09,773.9652295106382,37140.09,791.5525476078662,3
2024-01-01 00:00:00,PANCAKE,BNB_USDT,40228.27,216.00569174317985,40232.27,954.7663010423047,4
2024-01-01 00:00:00,PANCAKE,BNB_USDT,10293.74,667.9416168278519,10298.74,567.1031835475329,5
2024-01-01 00:01:00,BINANCE,BTC_USDT,20124.65,375.219733610205,20125.65,232.22572185989253,1
2024-01-01 00:01:00,BINANCE,BTC_USDT,15908.29,149.47250167515418,15910.29,404.598522065767,2
2024-01-01 00:01:00,BINANCE,BTC_USDT,24572.44,285.2935857010264,24575.44,205.05344946367543,3
2024-01-01 00:01:00,BINANCE,BTC_USDT,35461.43,766.5626287899665,35465.43,78.53400222094878,4
2024-01-01 00:01:00,BINANCE,BTC_USDT,26748.8,365.6359408491419,26753.8,401.28927891175624,5
2024-01-01 00:01:00,PANCAKE,BTC_USDT,36387.6,626.8848976779169,36388.6,181.73394766845138,1
2024-01-01 00:01:00,PANCAKE,BTC_USDT,39669.42,735.0866191058782,39671.42,884.9411001484976,2
2024-01-01 00:01:00,PANCAKE,BTC_USDT,44970.73,749.0502504924585,44973.73,974.522914796129,3
2024-01-01 00:01:00,PANCAKE,BTC_USDT,32536.0,965.453742535575,32540.0,412.415333403233,4
2024-01-01 00:01:00,PANCAKE,BTC_USDT,30423.41,325.388462078223,30428.41,699.7922363616607,5
2024-01-01 00:01:00,BINANCE,ETH_USDT,39022.5,104.45892885942101,39023.5,824.1466296289582,1
2024-01-01 00:01:00,BINANCE,ETH_USDT,13728.63,775.2478262106636,13730.63,735.7168996731262,2
2024-01-01 00:01:00,BINANCE,ETH_USDT,983.72,123.91825015649005,986.72,232.02548721401686,3
2024-01-01 00:01:00,BINANCE,ETH_USDT,22301.97,272.2670153014196,22305.97,318.28882733451877,4
2024-01-01 00:01:00,BINANCE,ETH_USDT,16133.32,961.0285938303739,16138.32,461.5561617387246,5
2024-01-01 00:01:00,PANCAKE,ETH_USDT,35938.09,932.2110852206572,35939.09,271.98649612308463,1
2024-01-01 00:01:00,PANCAKE,ETH_USDT,26799.26,98.31733851654093,26801.26,955.2542780899287,2
2024-01-01 00:01:00,PANCAKE,ETH_USDT,11211.2,252.2095081391149,11214.2,653.3641804149534,3
2024-01-01 00:01:00,PANCAKE,ETH_USDT,5316.69,459.6270631873795,5320.69,919.6208595885665,4
2024-01-01 00:01:00,PANCAKE,ETH_USDT,154.45,129.11552888467332,159.45,322.9971719657334,5
2024-01-01 00:01:00,BINANCE,BNB_USDT,34643.48,919.9152138411329,34644.48,972.6879732650566,1
2024-01-01 00:01:00,BINANCE,BNB_USDT,3932.23,919.4047657388004,3934.23,657.3257935862925,2
2024-01-01 00:01:00,BINANCE,BNB_USDT,22496.21,728.9554405251392,22499.21,197.9629358144041,3
2024-01-01 00:01:00,BINANCE,BNB_USDT,25049.42,257.352997846766,25053.42,659.0525594865469,4
2024-01-01 00:01:00,BINANCE,BNB_USDT,26634.65,705.2207002322541,26639.65,797.6971584016973,5
2024-01-01 00:01:00,PANCAKE,BNB_USDT,20668.72,669.2269753425664,20669.72,856.899764940319,1
2024-01-01 00:01:00,PANCAKE,BNB_USDT,29573.59,266.60894829678426,29575.59,642.0439697822078,2
2024-01-01 00:01:00,PANCAKE,BNB_USDT,33906.74,862.4056158809105,33909.74,212.14046153452085,3
2024-01-01 00:01:00,PANCAKE,BNB_USDT,6064.96,871.54704686195,6068.96,215.42243216924086,4
2024-01-01 00:01:00,PANCAKE,BNB_USDT,34577.09,654.1921667448528,34582.09,81.34395326586406,5
2024-01-01 00:02:00,BINANCE,BTC_USDT,6882.28,746.4472804042935,6883.28,953.0863165722104,1
2024-01-01 00:02:00,BINANCE,BTC_USDT,39400.78,123.90176082730692,39402.78,806.5161249668191,2
2024-01-01 00:02:00,BINANCE,BTC_USDT,41608.84,888.0834740585605,41611.84,61.554836085611235,3
2024-01-01 00:02:00,BINANCE,BTC_USDT,46618.71,993.1395928278233,46622.71,638.3560609503838,4
2024-01-01 00:02:00,BINANCE,BTC_USDT,22200.28,461.9586321202019,22205.28,876.627901262232,5
2024-01-01 00:02:00,PANCAKE,BTC_USDT,12417.65,589.6827787677389,12418.65,665.5685508651995,1
2024-01-01 00:02:00,PANCAKE,BTC_USDT,27470.83,282.2345826522198,27472.83,609.0920550130822,2
2024-01-01 00:02:00,PANCAKE,BTC_USDT,24052.85,15.625406909260196,24055.85,292.2923377911553,3
2024-01-01 00:02:00,PANCAKE,BTC_USDT,20260.63,635.0901132453552,20264.63,262.06530856584124,4
2024-01-01 00:02:00,PANCAKE,BTC_USDT,8420.79,345.62942149470797,8425.79,996.462970959963,5
2024-01-01 00:02:00,BINANCE,ETH_USDT,12879.94,382.2763178257058,12880.94,916.0676908929422,1
2024-01-01 00:02:00,BINANCE,ETH_USDT,27604.01,666.2923483246244,27606.01,926.6429941197395,2
2024-01-01 00:02:00,BINANCE,ETH_USDT,14380.3,875.4943735292873,14383.3,546.667468640485,3
2024-01-01 00:02:00,BINANCE,ETH_USDT,25341.23,862.9338128615248,25345.23,767.3959413784719,4
2024-01-01 00:02:00,BINANCE,ETH_USDT,36428.45,885.5853266921414,36433.45,859.9435643069512,5
2024-01-01 00:02:00,PANCAKE,ETH_USDT,22808.91,255.51925328864758,22809.91,677.2622706485209,1
2024-01-01 00:02:00,PANCAKE,ETH_USDT,40517.52,797.7268205161554,40519.52,353.9335683441018,2
2024-01-01 00:02:00,PANCAKE,ETH_USDT,21540.67,895.2263771456167,21543.67,398.2677123204202,3
2024-01-01 00:02:00,PANCAKE,ETH_USDT,30365.99,158.2054393465464,30369.99,432.28258112277877,4
2024-01-01 00:02:00,PANCAKE,ETH_USDT,607.97,389.7707271551269,612.97,292.48767573311784,5
2024-01-01 00:02:00,BINANCE,BNB_USDT,203.07,43.500033631860724,204.07,600.1747113227964,1
2024-01-01 00:02:00,BINANCE,BNB_USDT,9676.78,257.8385364718222,9678.78,791.2760071376678,2
2024-01-01 00:02:00,BINANCE,BNB_USDT,31461.03,197.46299430689953,31464.03,360.665509484264,3
2024-01-01 00:02:00,BINANCE,BNB_USDT,31359.73,940.4453288681428,31363.73,499.73331772304005,4
2024-01-01 00:02:00,BINANCE,BNB_USDT,26394.45,919.2367980439806,26399.45,311.29207695630373,5
2024-01-01 00:02:00,PANCAKE,BNB_USDT,40566.3,127.56465723836689,40567.3,572.8010968533436,1
2024-01-01 00:02:00,PANCAKE,BNB_USDT,12495.64,832.0651958218762,12497.64,730.3318886054549,2
2024-01-01 00:02:00,PANCAKE,BNB_USDT,7079.32,244.46612879934463,7082.32,896.5793426810208,3
2024-01-01 00:02:00,PANCAKE,BNB_USDT,22434.41,106.43385102294437,22438.41,579.8170610459924,4
2024-01-01 00:02:00,PANCAKE,BNB_USDT,26480.22,381.4480675041277,26485.22,11.972545419975324,5
2024-01-01 00:03:00,BINANCE,BTC_USDT,30261.39,883.187494038446,30262.39,340.69931714566883,1
2024-01-01 00:03:00,BINANCE,BTC_USDT,24202.06,125.27822965123072,24204.06,297.5641914382992,2
2024-01-01 00:03:00,BINANCE,BTC_USDT,6665.99,184.89238223479967,6668.99,236.9300883843532,3
2024-01-01 00:03:00,BINANCE,BTC_USDT,30423.57,679.1051473738036,30427.57,656.3327769183558,4
2024-01-01 00:03:00,BINANCE,BTC_USDT,14314.46,31.199115279775604,14319.46,488.7891505691424,5
2024-01-01 00:03:00,PANCAKE,BTC_USDT,49970.35,475.2586429044368,49971.35,335.73569886225147,1
2024-01-01 00:03:00,PANCAKE,BTC_USDT,41182.86,447.4835152709191,41184.86,691.6135650915583,2
2024-01-01 00:03:00,PANCAKE,BTC_USDT,21324.03,537.705006322598,21327.03,39.73732088191691,3
2024-01-01 00:03:00,PANCAKE,BTC_USDT,38015.38,93.43961698690586,38019.38,737.9511788216234,4
2024-01-01 00:03:00,PANCAKE,BTC_USDT,14597.3,945.1609583237679,14602.3,995.8161223031656,5
2024-01-01 00:03:00,BINANCE,ETH_USDT,40006.0,120.5345518529267,40007.0,528.104090664285,1
2024-01-01 00:03:00,BINANCE,ETH_USDT,49572.34,23.149900679023204,49574.34,223.37165120977076,2
2024-01-01 00:03:00,BINANCE,ETH_USDT,38738.13,430.8308621372887,38741.13,600.1998068227267,3
2024-01-01 00:03:00,BINANCE,ETH_USDT,31097.03,248.03848632154484,31101.03,372.27016341084783,4
2024-01-01 00:03:00,BINANCE,ETH_USDT,9146.75,508.35869612510777,9151.75,766.7197916394571,5
2024-01-01 00:03:00,PANCAKE,ETH_USDT,8671.33,386.49072330554185,8672.33,423.9051473415856,1
2024-01-01 00:03:00,PANCAKE,ETH_USDT,38929.89,197.20583477715869,38931.89,30.063025214877747,2
2024-01-01 00:03:00,PANCAKE,ETH_USDT,15110.99,687.6405299289046,15113.99,80.35343394784323,3
2024-01-01 00:03:00,PANCAKE,ETH_USDT,9070.28,558.8303423277123,9074.28,888.8907432750209,4
2024-01-01 00:03:00,PANCAKE,ETH_USDT,42883.4,500.41427919284206,42888.4,711.2039856103298,5
2024-01-01 00:03:00,BINANCE,BNB_USDT,36703.63,110.71361362368006,36704.63,123.32977152236664,1
2024-01-01 00:03:00,BINANCE,BNB_USDT,25053.46,60.30218629437977,25055.46,939.4883927758983,2
2024-01-01 00:03:00,BINANCE,BNB_USDT,25847.49,772.4942344467055,25850.49,785.136234288258,3
2024-01-01 00:03:00,BINANCE,BNB_USDT,29111.19,243.58654079604162,29115.19,803.9448042351141,4
2024-01-01 00:03:00,BINANCE,BNB_USDT,35912.66,999.1494473987334,35917.66,948.365068131708,5
2024-01-01 00:03:00,PANCAKE,BNB_USDT,3393.46,810.1999630614597,3394.46,325.9017040906408,1
2024-01-01 00:03:00,PANCAKE,BNB_USDT,39381.9,485.3638844295956,39383.9,266.16713431310615,2
2024-01-01 00:03:00,PANCAKE,BNB_USDT,15214.93,133.18378637678308,15217.93,993.3961799778676,3
2024-01-01 00:03:00,PANCAKE,BNB_USDT,27209.37,75.94091511314952,27213.37,246.69941836380838,4
2024-01-01 00:03:00,PANCAKE,BNB_USDT,34544.68,767.3417503129536,34549.68,565.0221757813088,5
2024-01-01 00:04:00,BINANCE,BTC_USDT,14939.53,289.34773177687356,14940.53,215.76993101667833,1
2024-01-01 00:04:00,BINANCE,BTC_USDT,5530.98,309.6747720923526,5532.98,649.166563290415,2
2024-01-01 00:04:00,BINANCE,BTC_USDT,864.5,68.90433248916477,867.5,151.08579419248943,3
2024-01-01 00:04:00,BINANCE,BTC_USDT,9238.94,587.8451984861131,9242.94,642.7817829919759,4
2024-01-01 00:04:00,BINANCE,BTC_USDT,42839.43,699.4749887415476,42844.43,525.7734519654493,5
2024-01-01 00:04:00,PANCAKE,BTC_USDT,33743.13,950.9283330394134,33744.13,871.7380803146982,1
2024-01-01 00:04:00,PANCAKE,BTC_USDT,13025.05,375.54163792911703,13027.05,361.2941004644078,2
2024-01-01 00:04:00,PANCAKE,BTC_USDT,49918.88,765.2193986690178,49921.88,945.4516260000679,3
2024-01-01 00:04:00,PANCAKE,BTC_USDT,45963.57,13.199159518355389,45967.57,180.32797457612222,4
2024-01-01 00:04:00,PANCAKE,BTC_USDT,8970.89,306.66913482268296,8975.89,167.5482935312432,5
2024-01-01 00:04:00,BINANCE,ETH_USDT,18196.64,304.7264954780507,18197.64,998.4635373478629,1
2024-01-01 00:04:00,BINANCE,ETH_USDT,5575.01,519.2640356437626,5577.01,558.9260182042142,2
2024-01-01 00:04:00,BINANCE,ETH_USDT,8157.51,879.152855349622,8160.51,769.0414132489512,3
2024-01-01 00:04:00,BINANCE,ETH_USDT,1175.63,767.7413384833383,1179.63,413.52483368099183,4
2024-01-01 00:04:00,BINANCE,ETH_USDT,23474.39,274.0717170219795,23479.39,169.75067354570965,5
2024-01-01 00:04:00,PANCAKE,ETH_USDT,35011.54,499.2673111023314,35012.54,720.386607591137,1
2024-01-01 00:04:00,PANCAKE,ETH_USDT,39377.51,580.9105365294234,39379.51,994.2394486545347,2
2024-01-01 00:04:00,PANCAKE,ETH_USDT,1058.31,364.8611153760241,1061.31,86.8400595627839,3
2024-01-01 00:04:00,PANCAKE,ETH_USDT,43638.86,164.37926639035967,43642.86,818.9644945474463,4
2024-01-01 00:04:00,PANCAKE,ETH_USDT,4175.75,433.0310345403477,4180.75,274.4200071228079,5
2024-01-01 00:04:00,BINANCE,BNB_USDT,33424.72,907.8018074046488,33425.72,362.9000741620191,1
2024-01-01 00:04:00,BINANCE,BNB_USDT,44720.45,621.7205079089423,44722.45,959.4971496676324,2
2024-01-01 00:04:00,BINANCE,BNB_USDT,23085.04,794.4700954505385,23088.04,871.3969191434544,3
2024-01-01 00:04:00,BINANCE,BNB_USDT,5064.74,36.13070317138087,5068.74,847.7010873072345,4
2024-01-01 00:04:00,BINANCE,BNB_USDT,39962.87,989.517812553957,39967.87,770.613118172791,5
2024-01-01 00:04:00,PANCAKE,BNB_USDT,24252.63,411.1723327479884,24253.63,58.0272351902236,1
2024-01-01 00:04:00,PANCAKE,BNB_USDT,35678.13,760.5933951461053,35680.13,827.4791987184473,2
2024-01-01 00:04:00,PANCAKE,BNB_USDT,20277.53,569.8198649655158,20280.53,699.6439603847421,3
2024-01-01 00:04:00,PANCAKE,BNB_USDT,42117.86,707.2825037185982,42121.86,108.9161466417526,4
2024-01-01 00:04:00,PANCAKE,BNB_USDT,1040.58,560.0598062953298,1045.58,37.18125342930323,5
2024-01-01 00:05:00,BINANCE,BTC_USDT,38142.47,557.5379211849364,38143.47,440.8999503572345,1
2024-01-01 00:05:00,BINANCE,BTC_USDT,44018.87,678.6394315084959,44020.87,111.72462453095856,2
2024-01-01 00:05:00,BINANCE,BTC_USDT,38361.27,227.75593167231565,38364.27,668.3699556281537,3
2024-01-01 00:05:00,BINANCE,BTC_USDT,19079.22,744.3652941956523,19083.22,831.9476017681557,4
2024-01-01 00:05:00,BINANCE,BTC_USDT,27820.14,622.1964889217489,27825.14,58.05165197429333,5
2024-01-01 00:05:00,PANCAKE,BTC_USDT,26566.36,354.50507476355284,26567.36,781.7425419222612,1
2024-01-01 00:05:00,PANCAKE,BTC_USDT,5388.79,115.04848412606053,5390.79,36.91974244019711,2
2024-01-01 00:05:00,PANCAKE,BTC_USDT,16735.0,736.9287842581087,16738.0,791.6754043250148,3
2024-01-01 00:05:00,PANCAKE,BTC_USDT,28865.19,50.68232120000371,28869.19,378.7211155325955,4
2024-01-01 00:05:00,PANCAKE,BTC_USDT,15396.42,407.1293767296022,15401.42,267.4221920095664,5
2024-01-01 00:05:00,BINANCE,ETH_USDT,21782.37,871.074144754413,21783.37,562.4652269984888,1
2024-01-01 00:05:00,BINANCE,ETH_USDT,48766.26,665.5337854741772,48768.26,35.437355706454795,2
2024-01-01 00:05:00,BINANCE,ETH_USDT,10614.13,832.2459673425767,10617.13,529.3791231347393,3
2024-01-01 00:05:00,BINANCE,ETH_USDT,2403.76,74.57741794143,2407.76,48.24395546009436,4
2024-01-01 00:05:00,BINANCE,ETH_USDT,35969.49,681.4822672508003,35974.49,348.07218934950635,5
2024-01-01 00:05:00,PANCAKE,ETH_USDT,48325.86,30.034179161494592,48326.86,689.194839929681,1
2024-01-01 00:05:00,PANCAKE,ETH_USDT,9789.61,627.7951057975138,9791.61,426.0532618464137,2
2024-01-01 00:05:00,PANCAKE,ETH_USDT,40076.94,763.4765124514512,40079.94,280.32545147488105,3
2024-01-01 00:05:00,PANCAKE,ETH_USDT,32857.12,964.721597020658,32861.12,104.00976372396373,4
2024-01-01 00:05:00,PANCAKE,ETH_USDT,17906.05,166.05215685143077,17911.05,848.1166974352075,5
2024-01-01 00:05:00,BINANCE,BNB_USDT,15153.51,457.8306218630552,15154.51,412.3452485742852,1
2024-01-01 00:05:00,BINANCE,BNB_USDT,24811.22,605.5276310379821,24813.22,414.91948186021386,2
2024-01-01 00:05:00,BINANCE,BNB_USDT,2954.81,213.61264939572598,2957.81,942.6251383093806,3
2024-01-01 00:05:00,BINANCE,BNB_USDT,6727.97,444.3569007876048,6731.97,263.71086940988323,4
2024-01-01 00:05:00,BINANCE,BNB_USDT,31403.21,938.2181363644494,31408.21,964.8339387929917,5
2024-01-01 00:05:00,PANCAKE,BNB_USDT,6560.39,745.5026527196829,6561.39,710.4995424445899,1
2024-01-01 00:05:00,PANCAKE,BNB_USDT,22033.65,684.8317656183063,22035.65,942.0886102244326,2
2024-01-01 00:05:00,PANCAKE,BNB_USDT,19876.54,683.3020845252524,19879.54,338.5073959742874,3
2024-01-01 00:05:00,PANCAKE,BNB_USDT,29977.32,298.75777702211474,29981.32,364.2803301640908,4
2024-01-01 00:05:00,PANCAKE,BNB_USDT,29764.38,634.9352503999904,29769.38,624.8720191573751,5
2024-01-01 00:06:00,BINANCE,BTC_USDT,42630.04,92.16315027558032,42631.04,53.5320487711867,1
2024-01-01 00:06:00,BINANCE,BTC_USDT,12877.69,27.18439450507981,12879.69,746.7786961709646,2
2024-01-01 00:06:00,BINANCE,BTC_USDT,43310.0,723.8489418536449,43313.0,62.33512827904878,3
2024-01-01 00:06:00,BINANCE,BTC_USDT,19220.23,751.3763914410155,19224.23,263.158180653087,4
2024-01-01 00:06:00,BINANCE,BTC_USDT,28292.86,238.00275112285044,28297.86,294.7050572239366,5
2024-01-01 00:06:00,PANCAKE,BTC_USDT,34168.16,436.2368801993691,34169.16,409.88190133725317,1
2024-01-01 00:06:00,PANCAKE,BTC_USDT,48406.21,154.97141654317414,48408.21,617.9626490795049,2
2024-01-01 00:06:00,PANCAKE,BTC_USDT,15331.8,379.01409065402845,15334.8,24.812966627102156,3
2024-01-01 00:06:00,PANCAKE,BTC_USDT,41282.38,863.7599876458263,41286.38,789.2601558196397,4
2024-01-01 00:06:00,PANCAKE,BTC_USDT,29253.57,541.5114875839027,29258.57,39.90060598810912,5
2024-01-01 00:06:00,BINANCE,ETH_USDT,39371.39,45.4796075444106,39372.39,584.5313826108635,1
2024-01-01 00:06:00,BINANCE,ETH_USDT,1085.04,720.6684967997969,1087.04,443.1378494783039,2
2024-01-01 00:06:00,BINANCE,ETH_USDT,38502.31,25.0560426252707,38505.31,874.2829803182864,3
2024-01-01 00:06:00,BINANCE,ETH_USDT,42178.78,503.19175335349274,42182.78,712.346389511638,4
2024-01-01 00:06:00,BINANCE,ETH_USDT,17871.44,315.45284785848423,17876.44,159.77401462412794,5
2024-01-01 00:06:00,PANCAKE,ETH_USDT,1916.09,332.67030651435306,1917.09,151.76708436415387,1
2024-01-01 00:06:00,PANCAKE,ETH_USDT,21463.64,924.8839334611525,21465.64,74.56488480071008,2
2024-01-01 00:06:00,PANCAKE,ETH_USDT,45870.95,462.231941192177,45873.95,221.60414858136986,3
2024-01-01 00:06:00,PANCAKE,ETH_USDT,49352.69,748.1091566367093,49356.69,997.143656313634,4
2024-01-01 00:06:00,PANCAKE,ETH_USDT,12739.03,374.2090110882623,12744.03,426.24855895482074,5
2024-01-01 00:06:00,BINANCE,BNB_USDT,19050.07,955.6053016018883,19051.07,755.9801954191515,1
2024-01-01 00:06:00,BINANCE,BNB_USDT,40204.65,689.7437428958283,40206.65,510.96625176775956,2
2024-01-01 00:06:00,BINANCE,BNB_USDT,1720.44,610.5839637203158,1723.44,543.7622441146455,3
2024-01-01 00:06:00,BINANCE,BNB_USDT,12982.91,779.4058489784854,12986.91,41.023682144706854,4
2024-01-01 00:06:00,BINANCE,BNB_USDT,26857.49,70.83412003527411,26862.49,967.954182638197,5
2024-01-01 00:06:00,PANCAKE,BNB_USDT,28732.68,384.8424637162249,28733.68,487.9582727372465,1
2024-01-01 00:06:00,PANCAKE,BNB_USDT,4868.57,750.2584291807206,4870.57,275.23934552375596,2
2024-01-01 00:06:00,PANCAKE,BNB_USDT,18782.72,994.3295811387554,18785.72,894.7715151979177,3
2024-01-01 00:06:00,PANCAKE,BNB_USDT,43190.84,587.9609979613037,43194.84,747.7041522074995,4
2024-01-01 00:06:00,PANCAKE,BNB_USDT,49301.47,184.50792835973414,49306.47,988.0272504414121,5
2024-01-01 00:07:00,BINANCE,BTC_USDT,8255.73,437.66496090755317,8256.73,20.92360738288789,1
2024-01-01 00:07:00,BINANCE,BTC_USDT,7738.55,604.5847778083171,7740.55,629.6888650351968,2
2024-01-01 00:07:00,BINANCE,BTC_USDT,12341.45,235.8692289712683,12344.45,455.7107959849556,3
2024-01-01 00:07:00,BINANCE,BTC_USDT,21036.36,579.9736328724088,21040.36,205.80328746684205,4
2024-01-01 00:07:00,BINANCE,BTC_USDT,33879.72,265.19172843209503,33884.72,420.96799909527067,5
2024-01-01 00:07:00,PANCAKE,BTC_USDT,14081.96,158.618436176978,14082.96,914.0437044166955,1
2024-01-01 00:07:00,PANCAKE,BTC_USDT,31869.77,979.0199076902653,31871.77,705.244186299878,2
2024-01-01 00:07:00,PANCAKE,BTC_USDT,15879.55,990.2356769179468,15882.55,224.24976556555416,3
2024-01-01 00:07:00,PANCAKE,BTC_USDT,47083.51,512.247353909347,47087.51,86.98158842603763,4
2024-01-01 00:07:00,PANCAKE,BTC_USDT,42290.4,341.4968320785464,42295.4,453.29702302085747,5
2024-01-01 00:07:00,BINANCE,ETH_USDT,11057.99,877.4165323803898,11058.99,378.5695792249754,1
2024-01-01 00:07:00,BINANCE,ETH_USDT,6594.86,211.78304131673593,6596.86,624.8774717854369,2
2024-01-01 00:07:00,BINANCE,ETH_USDT,29790.96,852.9470178789255,29793.96,83.23475711732645,3
2024-01-01 00:07:00,BINANCE,ETH_USDT,30622.66,720.6727380763755,30626.66,397.80792931957313,4
2024-01-01 00:07:00,BINANCE,ETH_USDT,4288.38,706.0654326201504,4293.38,100.50265482484896,5
2024-01-01 00:07:00,PANCAKE,ETH_USDT,39198.04,420.3699897609558,39199.04,605.3385574684543,1
2024-01-01 00:07:00,PANCAKE,ETH_USDT,19335.37,401.99752697841654,19337.37,173.65750495368582,2
2024-01-01 00:07:00,PANCAKE,ETH_USDT,26804.17,999.4784866450204,26807.17,831.7522853526746,3
2024-01-01 00:07:00,PANCAKE,ETH_USDT,33586.35,725.4324586349721,33590.35,250.61657670249076,4
2024-01-01 00:07:00,PANCAKE,ETH_USDT,48131.31,546.2058931204909,48136.31,354.17607955209206,5
2024-01-01 00:07:00,BINANCE,BNB_USDT,42803.65,567.8889975153654,42804.65,415.89596190490914,1
2024-01-01 00:07:00,BINANCE,BNB_USDT,5669.38,12.056321302028174,5671.38,475.2762481323887,2
2024-01-01 00:07:00,BINANCE,BNB_USDT,17119.93,844.3617499029398,17122.93,588.3706512862177,3
2024-01-01 00:07:00,BINANCE,BNB_USDT,35558.36,658.2450315688328,35562.36,653.4545433842834,4
2024-01-01 00:07:00,BINANCE,BNB_USDT,30973.08,888.9651473132632,30978.08,87.7278641279016,5
2024-01-01 00:07:00,PANCAKE,BNB_USDT,7519.91,177.29056239359235,7520.91,650.5161312563101,1
2024-01-01 00:07:00,PANCAKE,BNB_USDT,1100.58,334.22506431498044,1102.58,97.19701518061207,2
2024-01-01 00:07:00,PANCAKE,BNB_USDT,47427.86,56.095170332065614,47430.86,52.517936971442204,3
2024-01-01 00:07:00,PANCAKE,BNB_USDT,47581.05,15.642966290284019,47585.05,104.17016568247153,4
2024-01-01 00:07:00,PANCAKE,BNB_USDT,25275.53,260.0080538380628,25280.53,335.36113953937365,5
2024-01-01 00:08:00,BINANCE,BTC_USDT,44632.83,956.7780330123255,44633.83,473.97335722766053,1
2024-01-01 00:08:00,BINANCE,BTC_USDT,34404.99,193.81679768922086,34406.99,427.25132446141424,2
2024-01-01 00:08:00,BINANCE,BTC_USDT,46769.59,491.6889982611375,46772.59,517.0053294654982,3
2024-01-01 00:08:00,BINANCE,BTC_USDT,47091.66,746.2275783195572,47095.66,13.592854257595612,4
2024-01-01 00:08:00,BINANCE,BTC_USDT,10052.83,388.04135136436855,10057.83,572.6546423310376,5
2024-01-01 00:08:00,PANCAKE,BTC_USDT,16296.86,666.4607628739859,16297.86,973.0364367555919,1
2024-01-01 00:08:00,PANCAKE,BTC_USDT,41047.7,269.7419059096988,41049.7,929.4931657222057,2
2024-01-01 00:08:00,PANCAKE,BTC_USDT,36886.71,429.13587924593605,36889.71,541.881172059889,3
2024-01-01 00:08:00,PANCAKE,BTC_USDT,8908.53,31.782709633735905,8912.53,430.38209099434766,4
2024-01-01 00:08:00,PANCAKE,BTC_USDT,19393.16,267.87527137618815,19398.16,859.9057694006624,5
2024-01-01 00:08:00,BINANCE,ETH_USDT,8113.26,249.3053831119844,8114.26,896.0535931582314,1
